id,status,notes,dso_id,ready_to_go
1997,1,"Bright knotty arms.  13th mag star immediately to SE against the edge of the galaxy.",1997,1
1998,1,"Abnormal S0, but visually probably just looks like a slightly stretched lenticular.  Extreme starburst galaxy.",1998,1
1999,1,"Bright core and ring with faint spiral arms extending N/S.   Framed by three 9-11th mag stars.  Three tight-knit galaxies are 9' S (all 13th mag).",1999,1
2000,1,"Tiny LMC cluster against a very rich background.",2000,1
2001,1,"Peculiar galaxy with SFR on one side.",2001,1
2002,1,"Oval shaped; distinct spiral arms with gaseous outer structure to W.",2002,1
2003,1,"Face-on spiral with fluffy arms.  Small.",2003,1
2004,1,"Edge-on galaxy in an interacting pair (Arp 123 with elliptical NGC 1889) only 0.3' apart.",2004,1
2005,1,"Round, faint outer gas.",2005,1
2007,1,"Bulgy but with a prominent dust lane.",2007,1
2008,1,"Lozenge shaped, no features, 10th mag star to SE.",2008,1
2009,1,"Long elongated with bright inner disk and very faint spiral arms extending outward.",2009,1
2010,1,"Small cotton ball between two 14th mag stars.",2010,1
2011,1,"Bright core but LSB otherwise, though the outer disk has pretty spiral arms detached from the center.",2011,1
2012,1,"Oval shaped with a ring-like inner disk and very faint outer arms.",2012,1
2013,1,"",2013,1
2014,1,"Small tight barred spiral.  Core and bar are blended, fainter arms.",2014,1
2015,1,"Two nebulae (with NGC 2247) surrounding stars of 8th/11th magnitude.",2015,1
2016,1,"Cluster adjacent to very faint field nebulosity.",2016,1
2017,1,"Small core with tilde-shaped arms extending NW/SE.",2017,1
2018,1,"Mostly circular with many kinked spiral arms.   Small core.",2018,1
2019,1,"Small, face-on galaxy with almost no core.   Hampered by a dense star field.  Bright arms.",2019,1
2020,1,"Pair with NGC 2307.   NGC 2305 is elliptical, no features with an 11th mag star on E end.  NGC 2307 is face on with several rings from the tight spiral arms.",2020,1
2021,1,"In a crowded field.   A very faint companion galaxy is to the SW.",2021,1
2022,1,"Barred spiral galaxy with many arms.   Oblong.",2022,1
2023,1,"Round with tight spiral arms.",2023,1
2024,1,"Pair of galaxies with NGC 2342 (3' NE).   NGC 2342 is the more interesting with bright extended spiral arms.",2024,1
2025,1,"Faint ball with very small bright nucleus.",2025,1
2026,1,"Very tight spiral whose structures will probably elude most scopes.   Probably will present as a mostly uniform oval with a slight concentration near the core.",2026,1
2027,1,"Undetached - bright red star at center.",2027,1
2028,1,"Unconcentrated with about 25 stars mag 11 and fainter.",2028,1
2029,1,"Elongated with two flocculent spiral arms, and dust lanes between them and the nucleus.",2029,1
2030,1,"Small cluster of faint stars (mag 12+).  7th mag star to E.",2030,1
2031,1,"Mostly edge-on with bright core and pointy featureless arms.",2031,1
2032,1,"Tight face-on spiral with a prominent bar and fluffy arms.",2032,1
2033,1,"Small fluffy oval.",2033,1
2034,1,"Face-on with a very-bright nucleus and thin features (arms, ring, bar).",2034,1
2035,1,"Round with a fuzzy bar.   Faint companion to NE.",2035,1
2036,1,"Slightly elongated core; very faint halo.",2036,1
2037,1,"Elliptical with a couple of faint satellites.",2037,1
2038,1,"Barred spiral with two companion galaxies (B, edge-on at 8.5' W;  C at 19.5' SE).",2038,1
2039,1,"Wide spiral arms.  A pair with NGC 2536 (14th mag, 2' SE, also a spiral).",2039,1
2040,1,"Elongated with S-shaped arms.",2040,1
2041,1,"Detached arms giving it an ""eye""-like appearance.",2041,1
2042,1,"Pointy - no features.   Faint open spiral PGC 23267 (mag 14.6, SBc, 0.3'x0.2') is 7' SW.",2042,1
2043,1,"Featureless with bright core and small hazy disk.",2043,1
2044,1,"Oddly shaped spiral that looks very Crab-like.   LSB, no bright nucleus.",2044,1
2045,1,"Small with an elongated halo.   Several faint galaxies in FOV.",2045,1
2046,1,"Small, with a ring-like disk.",2046,1
2047,1,"Small with an elongated halo.",2047,1
2048,1,"Slight collection of 50 stars in a very rich field with brighter stars making the distinction of the cluster difficult.",2048,1
2049,1,"Edge-on with tiny core and featureless disk.",2049,1
2050,1,"Small puffy oval.",2050,1
2051,1,"Small with a bright nucleus, round disk.",2051,1
2052,1,"LSB.  Bright core and faint disk with hints of structure.",2052,1
2053,1,"Small core, hazy disk.",2053,1
2054,1,"Elongated - hazy halo.   Other galaxies in the FOV: NGC 2614 (20' W) is a face-on spiral.",2054,1
2055,1,"Barred spiral with wide fainter arms; bright bar.",2055,1
2056,1,"",2056,1
2057,1,"Edge-on, pointy outer disk; inner disk as a bulge.",2057,1
2058,1,"Over 100 stars, mag 11+.   Concentrated, somewhat detached, but in a rich field.",2058,1
2059,1,"Elongated, no features.  In a rich field.",2059,1
2060,1,"Oval shaped.  Outer structure extremely faint.",2060,1
2061,1,"40 stars, concentrated, mag 12+, adjoining fields have faint nebulosity.",2061,1
2062,1,"Elongated, clumpy spiral arms.",2062,1
2063,1,"Brightest of a chain of galaxies N-NW.    Elongated with bright inner disk.   Outer spiral arms are faint; slightly extended on NE side.   Polluted by several faint stars.",2063,1
2064,1,"Elongated, bright small core.   Spiral arms slightly weak against the disk.",2064,1
2065,1,"Elongated.   Thin spiral arm to NE has some contrast to the disk.",2065,1
2066,1,"Bright disk and core, nearly edge-on but generally featureless.",2066,1
2067,1,"Face-on spiral with distorted arms.   Other small faint galaxies in field.",2067,1
2068,1,"Elongated;  inner spiral arms are S-shaped against the disk",2068,1
2069,1,"Nearly face-on, asymmetrical.",2069,1
2070,1,"Elongated, no features.",2070,1
2071,1,"Starlike core, patchy arms.  Faint irregular companion (PGC 25769; mag 15) 3' to W.",2071,1
2072,1,"Saucer-shaped, no features.",2072,1
2074,1,"Field of five small faint galaxies.",2074,1
2075,1,"Pair of interacting galaxies.   Both distorted.  NGC 2798 has a small bright core and inner disk, very diffuse arms with the N one arcing towards NGC 2799, 1.1' to the E, edge-on but with a bowed disk.",2075,1
2076,1,"Cluster of several faint galaxies.",2076,1
2077,1,"A faint galaxy almost adjacent to β Carinae (mag 1.6), similar to the situation with NGC 404.
The challenge is to detect the galaxy so close to the star (NE only 6' apart).",2077,1
2078,1,"Close to β Carinae, has a bright core and hazy disk.",2078,1
2079,1,"Spiral arms extended;  three faint stars at the NE edge.    Companion NGC 2851 (5' NW).",2079,1
2080,1,"Concentrated, with about 30 stars, mag 12+.",2080,1
2081,1,"Uniformly hazy.  No features.",2081,1
2082,1,"Quartet of small/faint galaxies.   NGC 2857 is face on with notable spirals.",2082,1
2084,1,"Almost edge-on with a sharp star-like core, and spindle arms.    15th mag foreground star near the center.",2084,1
2085,1,"Elongated with an extremely faint outer halo that is round.",2085,1
2086,1,"Trio of small galaxies: NGC 2782 is an unremarkable elliptical, but the two companion galaxies (NGC 2873, 2' NE;  NGC 2874, 1.1' SE) are barred spirals.",2086,1
2087,1,"Elongated, bright center.  No features.",2087,1
2088,1,"Small a featureless, a hazy oval in a crowded star field.",2088,1
2089,1,"Face-on spiral with bright arms.",2089,1
2090,1,"Elongated - very hazy outer disk.  Arms might appear thin and faint.",2090,1
2091,1,"Nearly edge-on with a thin dust lane.",2091,1
2092,1,"Irregular dwarf galaxy with asymmetric brightness and structure.",2092,1
2093,1,"Elongated;  bright nucleus, arms might appear faint against disk.",2093,1
2094,1,"Unremarkable elliptical.",2094,1
2095,1,"Elongated with a bright nucleus and inner ring.   Outer disk is diffuse with hints of a spiral structure.",2095,1
2096,1,"Arc-shaped tail of small faint galaxies across the FOV (E/W).  None are interesting visually but the collection is interesting.",2096,1
2097,1,"Faint and very small elliptical.",2097,1
2098,1,"Galaxy pair with NGC 2961 (2' NE).  Face on with bright core and tenuous arms against a round disk.  NGC 2961 is edge-on with a bulge.",2098,1
2099,1,"Oval shaped inner disk with bright nucleus.   Outer disk is not-uniform, almost ring-like.   But no distinct features throughout.",2099,1
2100,1,"Face-on; spiral arms patchy against the disk.",2100,1
2101,1,"Very small with bright core and stubby inner arms;  fluffy outer disk.",2101,1
2102,1,"Elongated, and bright throughout with some spiral structure faintly visible against the disk, esp to the S.",2102,1
2103,1,"Small spiral with mottled disk/arms.",2103,1
2104,1,"Nearly edge-on; tiny core, mottled spiral arms",2104,1
2105,1,"Pair of interacting galaxies (with NGC 3018).    Elongated with warped spiral arms; significant SFRs on E arm.   NGC 3018 is also elongated with spiral arms against the disk and a foreground 10th mag star 0.8' NW.",2105,1
2106,1,"Flattened S-shape, but the S arm is more visible.",2106,1
2107,1,"Face-on with irregular brightness.  Paired with NGC 3065 an S0, 3' NNW.",2107,1
2108,1,"Almost edge-on; the disk is pointed, but has an envelope slightly inclined.",2108,1
2109,1,"Mostly face-on spiral with several bright arms against the disk.",2109,1
2110,1,"Oval shaped, several bright arms.    HD 85859 (mag 4.9) is 14' SSW.",2110,1
2111,1,"Elongated with a tiny core;  spiral arms slightly extended.",2111,1
2112,1,"",2112,1
2113,1,"Elongated; hazy disk that is asymmetrically bright against the inner portion.",2113,1
2114,1,"",2114,1
2115,1,"Round with a small core.",2115,1
2116,1,"Roundish, no features.",2116,1
2117,1,"Face-on with distinct spiral arms and a small round core.",2117,1
2118,1,"",2118,1
2119,1,"Very elongated with thin spiral arms slightly in contrast with the disk.   Paired with companion NGC 3143.   Challenging to observe as it's only 8' SW from 3.6 mag λ Hydrae.",2119,1
2120,1,"Small with bright core and hardly any visible disk.",2120,1
2121,1,"Elongated with a hazy disk;  no features.",2121,1
2122,1,"Field of small faint galaxies.",2122,1
2123,1,"Nearly face-on with bright inner arms, dissipating to a fainter outer structure.",2123,1
2124,1,"",2124,1
2125,1,"Face-on, bright inner disk/arms, fainr extended disk retaining hints of the inner structure.",2125,1
2126,1,"Bright small core.  Faint spiral arms extending N/S from the disk.",2126,1
2127,1,"Elongated, with diffuse arms: the SE arm is really just a blob.  Some bright points that are SFRs.  Two others in FOV to NE: NGC 3214 is mostly edge-on;  NGC 3220 is very elongated - some hint of spiral arms.",2127,1
2128,1,"Faint barred spiral with two wide arms, brighter to the N.",2128,1
2129,1,"",2129,1
2130,1,"Central bar runs N/S.  The diffuse halo runs E/W.  No features.",2130,1
2131,1,"",2131,1
2132,1,"Elongated.  No features.",2132,1
2133,1,"Oval shaped with a fainter outer disk.  Very faint and diffuse spiral arms.",2133,1
2134,1,"Elongated - hazy disk with spiral arms superposed.",2134,1
2135,1,"A fuzzy ball with several faint galaxies in FOV.",2135,1
2136,1,"Face-on but very small.   Several spiral arms.",2136,1
2137,1,"Very small, slightly elongated, bright core.   Group of very faint galaxies in the FOV.",2137,1
2138,1,"Round with small nucleus, and a very faint partial outer arc-like structure 1.5' E behind a few stars 13-17th mag.",2138,1
2139,1,"Nearly face-on several spiral arms, those on the SE are more distinct.",2139,1
2140,1,"Roundish.  No features.",2140,1
2141,1,"Peculiar two bright arms jutting from the halo.   The core is mottled with darker regions and SFRs.",2141,1
2142,1,"Elongated with a large core and short arms.   6th mag star 2' N.",2142,1
2143,1,"Elongated with structured arms.",2143,1
2144,1,"Hazy and round with an S-shaped spiral structure.",2144,1
2145,1,"Face-on; spiral arms are not distinct but are outlined by several SFRs, giving it a mottled appearance.",2145,1
2146,1,"Set of 4 galaxies in FOV.   Elongated with filamentary arms, with the brightest to the NE.",2146,1
2147,1,"Pair of small galaxies.   NGC 3455 is slightly elongated;  companion NGC 3454 is edge-on (4' N).",2147,1
2148,1,"Arp 24. Round but asymmetric.   Interacting with two small/faint saucer-shaped companions 1-1.5' E and NE.  Further out, two other galaxies are in the FOV NE and NW.",2148,1
2149,1,"Warped galaxy from interactions with two extremely small/faint companions.",2149,1
2150,1,"",2150,1
2151,1,"Round with tight but distinct spiral arms.",2151,1
2152,1,"Very small.  Round. No features.  Jupiter-sized.",2152,1
2153,1,"Abnormal structure with faint gas to NE (prob not detectible).",2153,1
2154,1,"Elongated with spiral arms that are more distinct in the outer disk.",2154,1
2155,1,"Elongated, bright small core; spiral structure is a hint against the oval disk.",2155,1
2156,1,"Face-on.  Spiral arm to E is more extended.",2156,1
2157,1,"Nearly edge-on structure might be resolvable.   Bright star 58 Leonis (mag 4.8) is 10' to W.",2157,1
2158,1,"Pair of small faint galaxies.  No features.",2158,1
2159,1,"Elongated; diffuse outer ring.",2159,1
2160,1,"Faint, with fainter outer disk, no features.",2160,1
2161,1,"Elongated, mottled structure.",2161,1
2162,1,"Very elongated; faint bar; spiral arms dim against the disk.",2162,1
2163,1,"Small with a bright core and an offset dust lane.",2163,1
2164,1,"Flattened ""S"" shape.  Paired with companion NGC 3577 which is mostly face-on with wide thin spiral arms.",2164,1
2165,1,"Elongated with a hazy disk.",2165,1
2166,1,"Needle arms with a slight bulge in the center.   Dark patches throughout.",2166,1
2167,1,"No features.",2167,1
2168,1,"Elongated spiral with thin flocculent arms.   2.5' SW is NGC 3614A (MCG+08-21-014; mag 16, 0.7' x 0.6') which is not a companion but far more distant with an ""incomplete"" structure.",2168,1
2169,1,"Oval-shaped with fluffy spiral arms.",2169,1
2170,1,"Edge-on with round core and linear arms shooting out.  No features.   Several very small and faint galaxies are ~20' to the E.   Objecr NGC 3640 is NE.",2170,1
2171,1,"Elongated, no features.",2171,1
2172,1,"Elongated with reverse-S shaped spiral arms coming from a small inner bar/center.",2172,1
2173,1,"Abnormal - looks like the end result of a merger. Ball-like core crossed with a dust lane (running N/S), and a distorted arm to the S.   13th mag star immediately to the W.",2173,1
2175,1,"Small, elongated, asymmetrical brightness.",2175,1
2176,1,"Nearly-edge on.   Disk is fluffy/mottled.",2176,1
2177,1,"Edge-on with structure in the disk (dust lanes, bright endpoints).",2177,1
2178,1,"Nearly face-on ""classic"" barred spiral:  bright core, inner ring and outer extended arms.",2178,1
2180,1,"Faint elongated - no distinct spiral structure, dusty halo/disk.",2180,1
2181,1,"Nearly edge-on.  No features.    21' NE is NGC 3683A - a mostly face-on barred spiral.",2181,1
2182,1,"Face-on spiral with a faint (almost stellar) companion on the E edge.",2182,1
2183,1,"Oval shaped.  Two spiral arms.",2183,1
2184,1,"Edge-on.  Star-like core.",2184,1
2185,1,"Nearly face-on with prominent dust lane on W side.",2185,1
2186,1,"Elongated, nearly edge-on.   Bright small core and inner disk.",2186,1
2187,1,"Pair of galaxies (with NGC 3749, 6' SW).   Hazy spiral arms.   NGC 3749 is edge-on with warped arms.",2187,1
2188,1,"Spindle-shaped, no features.",2188,1
2189,1,"Face-on tight spiral dotted with SFRs.  ESE 14' is NGC 3804, elongated with spiral arms.",2189,1
2190,1,"Interacting pair with NGC 3786.   Both are elongated with bright cores, and diffuse spiral arms.   The two together make an L shape.",2190,1
2191,1,"Line of 3 galaxies with an 8rh mag star interloper.   NGC 3798 is 14' SW.",2191,1
2192,1,"Quintet of small faint galaxies.",2192,1
2193,1,"Quartet of faint, very small galaxies.",2193,1
2194,1,"Elongated; bright inner core and ring; fainter spiral arms trailing off.",2194,1
2195,1,"Very elongated, pointy ends of disk.   No prominent spiral arms against disk.",2195,1
2196,1,"Bright core, hazy arms, no features.",2196,1
2197,1,"Central part of the Leo Cluster - well over a dozen galaxies in the FOV.",2197,1
2198,1,"Small elliptical, slight linear inner core.",2198,1
